,accuracy,precisionMicro,precisionMacro,precisionWeighted,recallMicro,recallMacro,recallWeighted,f1Micro,f1Macro,f1Weighted,bestEstimator
0,0.7226890756302521,0.7226890756302521,0.7692857142857144,0.7331532613045217,0.7226890756302521,0.7164052287581699,0.7226890756302521,0.7226890756302521,0.7378829739482538,0.7237708218909165,"DecisionTreeClassifier(max_depth=6, max_features=14, max_leaf_nodes=10,
                       min_samples_leaf=6, min_samples_split=10)"
0,0.7226890756302521,0.7226890756302521,0.7451411297800526,0.7250421866754936,0.7226890756302521,0.7209803921568628,0.7226890756302521,0.7226890756302521,0.7315890903861751,0.7227528455494598,"SVC(C=0.001, coef0=100, gamma=0.001, kernel='poly', random_state=42, tol=0.0001)"
0,0.6050420168067226,0.6050420168067226,0.5438175876411171,0.6023567359207498,0.6050420168067226,0.551078431372549,0.6050420168067226,0.6050420168067226,0.5455627705627706,0.602586489141111,"MLPClassifier(alpha=0.1, hidden_layer_sizes=14, max_iter=50000, solver='lbfgs')"
